"","x"
"2652",0.856460676795034
"2653",0.864763998510219
"2654",0.875597257107597
"2655",0.869191265893288
"2656",0.817733343364055
"2657",0.847040704850866
"2658",0.868606014868406
"2659",0.886508580234054
"2660",0.85785432020653
"2661",0.817015128137408
"2662",0.841088116807162
"2663",0.850803112975346
"2664",0.854332057036321
"2665",0.87925038750842
"2666",0.837317067729029
"2667",0.870089833078865
"2668",0.849876985130738
"2669",0.870832837673539
"2670",0.867318626102153
"2671",0.848231472746128
"2672",0.830000962315235
"2673",0.879593026730686
"2674",0.854120454623202
"2675",0.84588931831841
"2676",0.82594900891405
"2677",0.904731070677315
"2678",0.863519164566985
"2679",0.885554509492299
"2680",0.864833597723191
"2681",0.818982877335131
"2682",0.840999384492932
"2683",0.850037569605345
"2684",0.850112359324777
"2685",0.883349281460789
"2686",0.863820899780444
"2687",0.882738684535348
"2688",0.859175674688196
"2689",0.841201054205882
"2690",0.86959445670813
"2691",0.862521003212091
"2692",0.864195024059406
"2693",0.867602924306558
"2694",0.82855447707598
"2695",0.883128236729016
"2696",0.85401226519517
"2697",0.845572952996998
"2698",0.862898108041593
"2699",0.863171264043569
"2700",0.88947246303949
"2701",0.867352820378884
"2702",0.841599558370896
"2703",0.853872227211124
"2704",0.862010693394982
"2705",0.870066147603774
"2706",0.83589012679761
"2707",0.854590839752884
"2708",0.837953591575925
"2709",0.844296440340957
"2710",0.882451432979015
"2711",0.874323567919537
"2712",0.853499742684942
"2713",0.824822513590732
"2714",0.842880959967005
"2715",0.851611250816158
"2716",0.848073547821523
"2717",0.861368504943
"2718",0.815487130566682
"2719",0.823823217047062
"2720",0.850331511070446
"2721",0.870171454199543
"2722",0.870527893868297
"2723",0.864616926766053
"2724",0.875598822179117
"2725",0.879773004156292
"2726",0.84806800475101
"2727",0.855943333036822
"2728",0.84046516287226
"2729",0.855865656037356
"2730",0.863583036948567
"2731",0.817347690924371
"2732",0.8309855399824
"2733",0.817493481059106
"2734",0.848483961456421
"2735",0.854794859141531
"2736",0.811612460892574
"2737",0.864893023910697
"2738",0.8134814320488
"2739",0.866352540767502
"2740",0.855767768782208
"2741",0.818212656730296
"2742",0.871242543772262
"2743",0.876540382366338
"2744",0.850909690065077
"2745",0.817454760373051
"2746",0.851681191726576
"2747",0.886801105712895
"2748",0.832615871495143
"2749",0.828275313130887
"2750",0.871615702907808
"2751",0.879831101081609
"2752",0.845721792461961
"2753",0.896350387439515
"2754",0.82814873765683
"2755",0.8821897739147
"2756",0.829474447940899
"2757",0.831284053205349
"2758",0.870172889940731
"2759",0.849789786491035
"2760",0.837832224194253
"2761",0.837620606728708
"2762",0.883657797843588
"2763",0.817677450402391
"2764",0.844820931384825
"2765",0.867338861863767
"2766",0.888539135810407
"2767",0.844581796246238
"2768",0.850393290263169
"2769",0.901473942758196
"2770",0.837437901189021
"2771",0.829500464057888
"2772",0.861596491531031
"2773",0.846615219123661
"2774",0.884286942990823
"2775",0.885237489026558
"2776",0.844425656528258
"2777",0.857777548110135
"2778",0.862163167959906
"2779",0.846799372702833
"2780",0.867074947448984
"2781",0.832731492023424
"2782",0.856647615567033
"2783",0.845383055610497
"2784",0.831186945247736
"2785",0.845456806013278
"2786",0.859266222196779
"2787",0.875882792865548
"2788",0.871919682923935
"2789",0.875722678839283
"2790",0.838573395521881
"2791",0.842613518178928
"2792",0.861339389762009
"2793",0.856576776474461
"2794",0.844813577415656
"2795",0.822380852296023
"2796",0.870814166724906
"2797",0.853057056951389
"2798",0.866154341746481
"2799",0.826870660478456
"2800",0.789803138350513
"2801",0.825002460040423
"2802",0.835457208680915
"2803",0.870851392104667
"2804",0.793607061486443
"2805",0.836374181217826
"2806",0.816716826312429
"2807",0.870732108988458
"2808",0.848124392846158
"2809",0.884132361546143
"2810",0.854464593369111
"2811",0.855719598054758
"2812",0.840637759139139
"2813",0.837457136697757
"2814",0.853166085953807
"2815",0.850807353787546
"2816",0.855979638851205
"2817",0.865690622274308
"2818",0.893600016920267
"2819",0.85395789089738
"2820",0.862686400317784
"2821",0.819411575222588
"2822",0.828894190023438
"2823",0.875494596761923
"2824",0.84756939639431
"2825",0.877329739247454
"2826",0.863628468780905
"2827",0.870833264712398
"2828",0.840256402980151
"2829",0.854202617424565
"2830",0.882690476797625
"2831",0.850918339361428
"2832",0.854688767948505
"2833",0.828308483719094
"2834",0.871796741580008
"2835",0.865081938706924
"2836",0.882316040394438
"2837",0.871615841659245
"2838",0.900723596042487
"2839",0.884574747932798
"2840",0.878282403019746
"2841",0.837238470482537
"2842",0.819428565225843
"2843",0.837427752526083
"2844",0.837487304449163
"2845",0.858052723107235
"2846",0.886752711318381
"2847",0.829387569292458
"2848",0.825857104526989
"2849",0.882752813503346
"2850",0.886429156358183
"2851",0.849170858497179
"2852",0.831741972907624
"2853",0.882129981979108
"2854",0.831421316805957
"2855",0.837163918239796
"2856",0.89399656129913
"2857",0.859066105930967
"2858",0.837398922041982
"2859",0.86892473353436
"2860",0.860903368468875
"2861",0.85604309563997
"2862",0.840256388062694
"2863",0.845142126187918
"2864",0.858927822710589
"2865",0.846854346163224
"2866",0.824120632721571
"2867",0.876607746664012
"2868",0.836077930145407
"2869",0.862584648315972
"2870",0.845052616471332
"2871",0.837489048645063
"2872",0.864975941302966
"2873",0.813559561492734
"2874",0.83801906875946
"2875",0.858661516502656
"2876",0.82617783216089
"2877",0.827750528814172
"2878",0.88931464246243
"2879",0.864413658852918
"2880",0.848222144955256
"2881",0.864235388158739
"2882",0.821181534253981
"2883",0.853527744112216
"2884",0.887075250831272
"2885",0.866712065936305
"2886",0.866474912426882
"2887",0.830990997676482
"2888",0.87719304774638
"2889",0.835142440027731
"2890",0.881871122163309
"2891",0.854051657439313
"2892",0.860000875053253
"2893",0.8642766081269
"2894",0.860065965298948
"2895",0.865996508827538
"2896",0.87241462088075
"2897",0.848669171291576
"2898",0.859511687182476
"2899",0.842818289271547
"2900",0.837510960908635
"2901",0.857063035298029
"2902",0.820506641628412
"2903",0.844484111036283
"2904",0.85240274413537
"2905",0.825966125344014
"2906",0.893640602795012
"2907",0.836922075386012
"2908",0.81299600255837
"2909",0.850031045363998
"2910",0.846263520348899
"2911",0.848742356602772
"2912",0.874134503250242
"2913",0.841349658271329
"2914",0.870167940507897
"2915",0.856258372319433
"2916",0.835349845312367
"2917",0.867616967921334
"2918",0.819880496674818
"2919",0.84721400178168
"2920",0.84196247558636
"2921",0.85985744881325
"2922",0.859579825604619
"2923",0.799947755470065
"2924",0.833080545035712
"2925",0.822886501059721
"2926",0.827813451934612
"2927",0.86957354142769
"2928",0.832363532687734
"2929",0.856578537180776
"2930",0.875138430282693
"2931",0.844401888370262
"2932",0.861160500642834
"2933",0.840346953130657
"2934",0.822227390046446
"2935",0.849465931179596
"2936",0.837058773297461
"2937",0.880551516947876
"2938",0.853442723882324
"2939",0.856334296546559
"2940",0.84239101717624
"2941",0.877560780598234
"2942",0.860603453047428
"2943",0.878473462154772
"2944",0.846587948571403
"2945",0.840368543376937
"2946",0.865815362702582
"2947",0.86502187724196
"2948",0.897880713934573
"2949",0.861040281997782
"2950",0.857407659740461
"2951",0.875213266344894
"2952",0.870215977435916
"2953",0.850111423479663
"2954",0.88731083017373
"2955",0.846578024632832
"2956",0.83788036715498
"2957",0.824575654943064
"2958",0.870164130391755
"2959",0.834269417465125
"2960",0.840545531898782
"2961",0.810603959223103
"2962",0.867299600826769
"2963",0.889725453061987
"2964",0.847942910229156
"2965",0.849647707594252
"2966",0.881182852368529
"2967",0.850201158008711
"2968",0.868144884502845
"2969",0.882915096531519
"2970",0.889666131048385
"2971",0.879616632605167
"2972",0.850007778996521
"2973",0.832773589233229
"2974",0.844096438298078
"2975",0.832371466452701
"2976",0.859174459130912
"2977",0.830070141302052
"2978",0.817810279408846
"2979",0.844153211272926
"2980",0.88113435294702
"2981",0.866194714534647
"2982",0.844426418613035
"2983",0.872686495009205
"2984",0.842671407502713
"2985",0.851102157333516
"2986",0.856349830935434
"2987",0.849951651974555
"2988",0.849733612146653
"2989",0.818300797230755
"2990",0.84490716699729
"2991",0.892329531681402
"2992",0.854272881935703
"2993",0.822289054449869
"2994",0.850701166651189
"2995",0.887475733044585
"2996",0.881905581138111
"2997",0.820262775031481
"2998",0.839367819936161
"2999",0.828705425344097
"3000",0.858351028667859
"3001",0.866288689702369
"3002",0.8479178856638
"3003",0.866625999382091
"3004",0.877866067203506
"3005",0.815621776885914
"3006",0.817556741048417
"3007",0.85890930858618
"3008",0.851010085703744
"3009",0.855398050461616
"3010",0.864762970578093
"3011",0.873768546243796
"3012",0.869214807056429
"3013",0.840523675390476
"3014",0.867972788238319
"3015",0.838094348018531
"3016",0.863853614450989
"3017",0.857965267873192
"3018",0.859335256202375
"3019",0.824521419513621
"3020",0.828062326189886
"3021",0.849264722971434
"3022",0.841126853079094
"3023",0.855651287603825
"3024",0.871356511137011
"3025",0.855868691589435
"3026",0.847095016983043
"3027",0.847829258642209
"3028",0.859960510051944
"3029",0.868660600389051
"3030",0.841059195242813
"3031",0.852207142083742
"3032",0.867209250131345
"3033",0.833987768954293
"3034",0.868211963701998
"3035",0.828524546254025
"3036",0.891800488102262
"3037",0.8219563837883
"3038",0.827379995444457
"3039",0.870265089122707
"3040",0.867380482704269
"3041",0.85362912092544
"3042",0.837710354322965
"3043",0.852077829868409
"3044",0.912706651787214
"3045",0.901470469474164
"3046",0.858108565116239
"3047",0.841584014052169
"3048",0.843332774751715
"3049",0.873583656688912
"3050",0.818282698379267
"3051",0.878675895843676
"3052",0.807235294904662
"3053",0.859496161098926
"3054",0.83713322062938
"3055",0.864054647827407
"3056",0.843890373210069
"3057",0.872422122976751
"3058",0.865105199656167
"3059",0.877814235042507
"3060",0.86068882748042
"3061",0.848784452185337
"3062",0.875284120204591
"3063",0.852769243493011
"3064",0.858352623325831
"3065",0.85122413876735
"3066",0.868479914644364
"3067",0.863708682209153
"3068",0.863850179180084
"3069",0.85994094748541
"3070",0.844829319685092
"3071",0.857549967106067
"3072",0.816716293375348
"3073",0.828329361701463
"3074",0.880701443140036
"3075",0.855037632165211
"3076",0.871512339653073
"3077",0.882046964028646
"3078",0.83680375901519
"3079",0.857127722465695
"3080",0.831914929932748
"3081",0.874349394361015
"3082",0.879260411237354
"3083",0.8592924023094
"3084",0.865368466589569
"3085",0.792830249116386
"3086",0.805762729345059
"3087",0.819174742790686
"3088",0.854149067349095
"3089",0.852626834469857
"3090",0.843195591663883
"3091",0.822789342394756
"3092",0.880551289438495
"3093",0.857492848624159
"3094",0.872527918603767
"3095",0.866969396520957
"3096",0.883082722506099
"3097",0.866762628822238
"3098",0.809978501955979
"3099",0.856395298977782
"3100",0.84428144128466
"3101",0.821774939708667
"3102",0.904236451945146
"3103",0.848831434359118
"3104",0.875726377223188
"3105",0.863181846745636
"3106",0.849149525129236
"3107",0.891126072559692
"3108",0.858080228236768
"3109",0.844816775701384
"3110",0.856553605410117
"3111",0.835817211464061
"3112",0.869738317399957
"3113",0.879613529394559
"3114",0.865160301561724
"3115",0.838915374194854
"3116",0.863992020048839
"3117",0.803010308624991
"3118",0.820216889428644
"3119",0.832979499067342
"3120",0.812185073205328
"3121",0.87427953867452
"3122",0.843742971646037
"3123",0.800945687121191
"3124",0.869391307607918
"3125",0.839285043110297
"3126",0.829086902883361
"3127",0.855428069821665
"3128",0.837245274741765
"3129",0.841901577361389
"3130",0.855806678887659
"3131",0.829089152320642
"3132",0.827836895446586
"3133",0.8519687189812
"3134",0.831306382655359
"3135",0.895824574739054
"3136",0.849735445477531
"3137",0.866975659594233
"3138",0.85974956308443
"3139",0.876246347191726
"3140",0.821870912321286
"3141",0.839215326705053
"3142",0.860800059759339
"3143",0.873362021869407
"3144",0.850753299607013
"3145",0.815253239545744
"3146",0.8304902197567
"3147",0.885048913941782
"3148",0.84364283460712
"3149",0.868512045514423
"3150",0.829356012978541
"3151",0.866307682141563
"3152",0.834088696001827
"3153",0.844460886048435
"3154",0.857570985042187
"3155",0.890079859013323
"3156",0.811907343618093
"3157",0.850875606492376
"3158",0.844801028342122
"3159",0.862556547474568
"3160",0.883164256072631
"3161",0.8531387730534
"3162",0.824440660176533
"3163",0.850506355472604
"3164",0.89752726714289
"3165",0.854716855516798
"3166",0.836224809525611
"3167",0.868682381099672
"3168",0.830989801389666
"3169",0.807119667495646
"3170",0.842229255639066
"3171",0.869836478392934
"3172",0.844603000963906
"3173",0.859168123184854
"3174",0.868766860854142
"3175",0.82034208775338
"3176",0.835305310055561
"3177",0.854871185503883
"3178",0.865251783496563
"3179",0.853092754571085
"3180",0.813476859065322
"3181",0.847020480036015
"3182",0.868253240131026
"3183",0.825379856298273
"3184",0.835780092288519
"3185",0.88524314697327
"3186",0.820390922639043
"3187",0.849148814390547
"3188",0.860012583295648
"3189",0.842645500428431
"3190",0.818270563992844
"3191",0.837435170735455
"3192",0.870897008632446
"3193",0.851451796307832
"3194",0.845561878893125
"3195",0.86268188407153
"3196",0.819280478815258
"3197",0.879046706857113
"3198",0.836959062533923
"3199",0.851736030579874
"3200",0.865083293016117
"3201",0.846564764064862
"3202",0.867454443537092
"3203",0.877259669027979
"3204",0.859855984656343
"3205",0.866433820043274
"3206",0.837849041830412
"3207",0.870539767863287
"3208",0.843550486961463
"3209",0.86896056932458
"3210",0.881455165625428
"3211",0.83053122300357
"3212",0.850582271229978
"3213",0.874028608202575
"3214",0.888869543651498
"3215",0.855286670085234
"3216",0.85298127730786
"3217",0.84873142199656
"3218",0.863103752040191
"3219",0.870976225170542
"3220",0.83307983557323
"3221",0.860614344534015
"3222",0.844739971036831
"3223",0.881070856895143
"3224",0.807650545517727
"3225",0.876623262497366
"3226",0.804090910744788
"3227",0.865679211927473
"3228",0.877928890554052
"3229",0.832581166039687
"3230",0.907023131644641
"3231",0.868515977274542
"3232",0.87010507881585
"3233",0.887133224882661
"3234",0.859174568115717
"3235",0.848655761096894
"3236",0.829379882934622
"3237",0.846193384665337
"3238",0.887229860345112
"3239",0.814866156612716
"3240",0.84894529289577
"3241",0.846687649891338
"3242",0.827444249404633
"3243",0.845321060547645
"3244",0.853423555497969
"3245",0.887711939618985
"3246",0.840891566292317
"3247",0.830685751909508
"3248",0.835583461716698
"3249",0.844711858310078
"3250",0.904026999404654
"3251",0.839672508598286
"3252",0.841349994125374
"3253",0.886525313244413
"3254",0.849063998745492
"3255",0.840901794520115
"3256",0.815507950692355
"3257",0.834473763676084
"3258",0.80849889236094
"3259",0.865193208414799
"3260",0.866130194681581
"3261",0.864340913516637
"3262",0.802910383030398
"3263",0.845057707123844
"3264",0.864896834805579
"3265",0.802588958021997
"3266",0.851691718675443
"3267",0.839773481548153
"3268",0.845960442190543
"3269",0.838200222539995
"3270",0.856863736434729
"3271",0.87157321082556
"3272",0.863263307489622
"3273",0.799198479498636
"3274",0.884214723221343
"3275",0.869976800605596
"3276",0.843815290537321
"3277",0.843454653142372
"3278",0.855272265488978
"3279",0.862468570491186
"3280",0.882618599517065
"3281",0.840155165983317
"3282",0.859546866218388
"3283",0.877445693176664
"3284",0.858165286141575
"3285",0.843563892187925
"3286",0.877637902844445
"3287",0.878443406229735
"3288",0.842247665717886
"3289",0.894900540287618
"3290",0.902077541330515
"3291",0.8209450084414
"3292",0.85039227305721
"3293",0.825523365967203
"3294",0.857429837171561
"3295",0.826317814303836
"3296",0.836869083254197
"3297",0.891836985134515
"3298",0.842148397536665
"3299",0.891797191035697
"3300",0.85610610839244
"3301",0.876777262323155
"3302",0.850705386778107
"3303",0.885421054844034
"3304",0.845510411427051
"3305",0.864226744615075
"3306",0.867943499318574
"3307",0.840065665953052
"3308",0.892642807504505
"3309",0.84039412477952
"3310",0.8464677034165
"3311",0.870699348087404
"3312",0.877253465370126
"3313",0.827328360175747
"3314",0.823608325401704
"3315",0.867059278454264
"3316",0.847474771240652
"3317",0.880862566866894
"3318",0.862669540914347
"3319",0.816639999146527
"3320",0.848357526761702
"3321",0.822075498406365
"3322",0.855825405044243
"3323",0.8585194287885
"3324",0.836677162180928
"3325",0.865157223509627
"3326",0.824532865157253
"3327",0.879743578056245
"3328",0.883669526357753
"3329",0.861890847473032
"3330",0.803856985182378
"3331",0.843863322637772
"3332",0.836742551507242
"3333",0.865350853003917
"3334",0.816398523510918
"3335",0.837760270157576
"3336",0.836387942176811
"3337",0.855444115559603
"3338",0.852892845471589
"3339",0.828568169446304
"3340",0.837845246679063
"3341",0.852110031736533
"3342",0.848159764075288
"3343",0.841291427947629
"3344",0.87002632701991
"3345",0.872942474354822
"3346",0.844989364389827
"3347",0.844587972619638
"3348",0.829260099056455
"3349",0.81639107286901
"3350",0.860537386397413
"3351",0.849448780144811
"3352",0.846348322383542
"3353",0.840011101123842
"3354",0.846501131320421
"3355",0.86869552984681
"3356",0.831184345524368
"3357",0.859168235940179
"3358",0.881974437647486
"3359",0.809625472264407
"3360",0.913132289082042
"3361",0.880076848561316
"3362",0.815062496409982
"3363",0.837635316017389
"3364",0.852727150902492
"3365",0.850233932682342
"3366",0.887782675362704
"3367",0.864012218455884
"3368",0.860943250702039
"3369",0.84819288391574
"3370",0.824758472462459
"3371",0.87301551779711
"3372",0.869364401954453
"3373",0.83102376931297
"3374",0.871874981390226
"3375",0.842353106670129
"3376",0.846837544362261
"3377",0.817374548540617
"3378",0.877435094085958
"3379",0.860674299050976
"3380",0.84690477314883
"3381",0.860710012738022
"3382",0.828541670512017
"3383",0.866826100804406
"3384",0.839675994764712
"3385",0.853956750291415
"3386",0.784903027408833
"3387",0.837074252662221
"3388",0.840890859481398
"3389",0.837581069012935
"3390",0.850792625980113
"3391",0.868896504220165
"3392",0.846860555432688
"3393",0.843775974318363
"3394",0.881688157073185
"3395",0.8475436893008
"3396",0.898949441783072
"3397",0.850228529671214
"3398",0.871549182324283
"3399",0.842041994949734
"3400",0.833628249494308
"3401",0.856656459972922
"3402",0.869985356420809
"3403",0.844344870813182
"3404",0.86636518644785
"3405",0.838955978476939
"3406",0.82240863679292
"3407",0.811473146791172
"3408",0.83783261853927
"3409",0.843268641532481
"3410",0.846430179320069
"3411",0.825737608933819
"3412",0.869123325632037
"3413",0.861234416996617
"3414",0.832009632139627
"3415",0.806213889387009
"3416",0.839884140528576
"3417",0.89101848298854
"3418",0.842457760774396
"3419",0.867822191112498
"3420",0.870070763958336
"3421",0.820589492622256
"3422",0.8560604484519
"3423",0.85766615417046
"3424",0.852356427032736
"3425",0.880121193825133
"3426",0.844892269330034
"3427",0.834980976051386
"3428",0.844439327375785
"3429",0.876125430229503
"3430",0.837877770734926
"3431",0.855556513631896
"3432",0.836610942649196
"3433",0.878808681430583
"3434",0.857198688377044
"3435",0.848781953517891
"3436",0.872627803927784
"3437",0.813265054296122
"3438",0.837976396544621
"3439",0.802050159294188
"3440",0.831774639625669
"3441",0.868475568913139
"3442",0.839384924365204
"3443",0.848343691960217
"3444",0.849237114861357
"3445",0.836617474088544
"3446",0.856402335676943
"3447",0.832508056750355
"3448",0.842446446930642
"3449",0.855302546327729
"3450",0.825286146871041
"3451",0.856885104114433
"3452",0.843957485382611
"3453",0.838054840370827
"3454",0.849142268943798
"3455",0.81656000199971
"3456",0.87930877799566
"3457",0.857610176185153
"3458",0.79628162341218
"3459",0.852511928668381
"3460",0.823533262111968
"3461",0.867967755638977
"3462",0.855362251843365
"3463",0.86654207562996
"3464",0.825243199568586
"3465",0.82206838986357
"3466",0.839231204303311
"3467",0.875233754433786
"3468",0.858010254312134
"3469",0.885284870092047
"3470",0.812478018317347
"3471",0.823955802882647
"3472",0.851353522356069
"3473",0.861493600210263
"3474",0.862578883123495
"3475",0.862090043669093
"3476",0.810321256519996
"3477",0.820979140749247
"3478",0.850207888056932
"3479",0.825946425073938
"3480",0.87773777444027
"3481",0.857210034961419
"3482",0.822202157910023
"3483",0.875315923700873
"3484",0.841255936303308
"3485",0.829608678055183
"3486",0.865172045412825
"3487",0.850089383574138
"3488",0.878553859008865
"3489",0.8419385334902
"3490",0.849627498927791
"3491",0.850807663218438
"3492",0.852680386267201
"3493",0.843079221572066
"3494",0.836297154440753
"3495",0.838350054253829
"3496",0.864763008124426
"3497",0.852530043224201
"3498",0.794127509511719
"3499",0.850403955688199
"3500",0.87153261617265
"3501",0.864564447181592
"3502",0.877311343291771
"3503",0.817936192335468
"3504",0.851660076359145
"3505",0.850429029897069
"3506",0.879924025272044
"3507",0.896374280836575
"3508",0.808462011669052
"3509",0.850687813128889
"3510",0.836584211147938
"3511",0.864398184124349
"3512",0.830589138127422
"3513",0.820397268067656
"3514",0.845887611804008
"3515",0.860836613497275
"3516",0.847488773980068
"3517",0.884561965143813
"3518",0.830624791656832
"3519",0.840668134332339
"3520",0.852054311812127
"3521",0.852528860919761
"3522",0.851867529661381
"3523",0.837768898877442
"3524",0.883009839094008
"3525",0.833113774021052
"3526",0.869696170632621
"3527",0.831761234222022
"3528",0.850483938728661
"3529",0.856606597549881
"3530",0.862082500771348
"3531",0.846203049931551
"3532",0.865303822644175
"3533",0.864962905415531
"3534",0.803369375454565
"3535",0.855678544934643
"3536",0.841799744267055
"3537",0.855508327344953
"3538",0.86309652817273
"3539",0.827958583829085
"3540",0.86969488381935
"3541",0.83726364356269
"3542",0.868988430097131
"3543",0.903529371142126
"3544",0.790159565520672
"3545",0.864376799266695
"3546",0.860984478727533
"3547",0.848136893721378
"3548",0.850428360422242
"3549",0.869287556289901
"3550",0.845432669790779
"3551",0.857655110687807
"3552",0.826382363269797
"3553",0.888661861009862
"3554",0.840756036498656
"3555",0.859266278637218
"3556",0.828398700743442
"3557",0.865777095753663
"3558",0.844558403738738
"3559",0.886214994059938
"3560",0.863957962946715
"3561",0.849610447983037
"3562",0.841727212981772
"3563",0.821778520342567
"3564",0.832568833086377
"3565",0.8806804857807
"3566",0.889352251810711
"3567",0.839344502871257
"3568",0.860951424254259
"3569",0.799144800998917
"3570",0.835760880519052
"3571",0.847288215000143
"3572",0.811545586167278
"3573",0.845707674126725
"3574",0.857786003016675
"3575",0.835565145430052
"3576",0.867373097382321
"3577",0.86867925104241
"3578",0.858811432240146
"3579",0.830087242643481
"3580",0.861452000816521
"3581",0.847279857471045
"3582",0.852406258645646
"3583",0.837415087331156
"3584",0.893949326666691
"3585",0.823798322248089
"3586",0.808921179364506
"3587",0.8637215373718
"3588",0.848145970890995
"3589",0.823882213732626
"3590",0.848159351650039
"3591",0.846239488953791
"3592",0.860011753114552
"3593",0.856013085791514
"3594",0.869213132374903
"3595",0.870362635534958
"3596",0.849222274106967
"3597",0.859779577805121
"3598",0.860381291541172
"3599",0.814519874163605
"3600",0.894831256157783
"3601",0.863768453097084
"3602",0.858728531584016
"3603",0.859862197108974
"3604",0.857789633207528
"3605",0.872947498044483
"3606",0.806790440366315
"3607",0.836918167173045
"3608",0.807601362235903
"3609",0.885856059090218
"3610",0.858355014477711
"3611",0.846109307019734
"3612",0.857540103671714
"3613",0.859621495819935
"3614",0.841703067442424
"3615",0.835159196058819
"3616",0.847846054417801
"3617",0.862131408665424
"3618",0.885147239619431
"3619",0.893587098378174
"3620",0.855776227862959
"3621",0.878328426228507
"3622",0.852819678014477
"3623",0.863041311290956
"3624",0.846123471105188
"3625",0.835715172451075
"3626",0.874669639060975
"3627",0.804673037895455
"3628",0.846441327830022
"3629",0.814181692673488
"3630",0.872088712089963
"3631",0.823305068962502
"3632",0.823375796188604
"3633",0.829694434495445
"3634",0.827983050196106
"3635",0.870159252184782
"3636",0.84896616424736
"3637",0.835632026473619
"3638",0.836941349452062
"3639",0.870793589586324
"3640",0.820794581010459
"3641",0.862844271159965
"3642",0.878785972594333
"3643",0.859259253286522
"3644",0.861382964578735
"3645",0.834499198625238
"3646",0.852553915723484
"3647",0.864920747911901
"3648",0.880845831769147
"3649",0.843905566262773
"3650",0.848429307597383
"3651",0.81001664210379
"3652",0.838532029673723
"3653",0.845786889390608
"3654",0.863886321800521
"3655",0.860850174910731
"3656",0.854084389139247
"3657",0.82423675546792
"3658",0.812748107114729
"3659",0.867970455408641
"3660",0.849634122548282
"3661",0.88551944246082
"3662",0.871475782035985
"3663",0.871357760990649
"3664",0.876486662974365
"3665",0.828805084909068
"3666",0.875767676473037
"3667",0.821604661832203
"3668",0.852097216009155
"3669",0.843746276986308
"3670",0.859760566282337
"3671",0.846267054272455
"3672",0.84269837379392
"3673",0.846546733136547
"3674",0.825015736063848
"3675",0.844905264444115
"3676",0.870726441354582
"3677",0.847757874880219
"3678",0.884323688924571
"3679",0.857824643934336
"3680",0.873349686671816
"3681",0.852975823489573
"3682",0.869173039551804
"3683",0.88965475634215
"3684",0.831426007322151
"3685",0.832739208075978
"3686",0.8451538636432
"3687",0.824405101807892
"3688",0.831309017012945
"3689",0.867619112073305
"3690",0.855293660120534
"3691",0.867372813503251
"3692",0.871969161026097
"3693",0.862668407030518
"3694",0.86942374620939
"3695",0.845827884669918
"3696",0.848158636033371
"3697",0.829781550777194
"3698",0.858518476530867
"3699",0.875115951921315
"3700",0.839717804278354
"3701",0.809364315953593
"3702",0.811770806885745
"3703",0.797351160825024
"3704",0.898871186882617
"3705",0.854503909827999
"3706",0.835335545338302
"3707",0.84884585975869
"3708",0.834884877057633
"3709",0.866213670685065
"3710",0.810845955408638
"3711",0.887654573136035
"3712",0.840734325052223
"3713",0.834043536611647
"3714",0.818321682366947
"3715",0.837874309974111
"3716",0.857797279434126
"3717",0.807608200559313
"3718",0.875852919898105
"3719",0.81766952359015
"3720",0.873843656309115
"3721",0.836068906929769
"3722",0.80363055168293
"3723",0.843951028720673
"3724",0.888033495814301
"3725",0.834289685025068
"3726",0.838003393063638
"3727",0.861079422119806
"3728",0.8442788914918
"3729",0.835335022258144
"3730",0.868965150474869
"3731",0.88056640065219
"3732",0.854174496890341
"3733",0.814154705324428
"3734",0.846271496056626
"3735",0.857724347830839
"3736",0.854716857086073
"3737",0.87503412409876
"3738",0.807629700643061
"3739",0.853097718853169
"3740",0.831364416644795
"3741",0.866641390901425
"3742",0.849923704134392
"3743",0.825691971351562
"3744",0.86669689975265
"3745",0.853565143261089
"3746",0.874317671501001
"3747",0.843922567901081
"3748",0.847677299360734
"3749",0.87818531292242
"3750",0.868062957454573
"3751",0.857679594096671
"3752",0.85738332249244
"3753",0.898834467181069
"3754",0.876795430506118
"3755",0.844999575747282
"3756",0.885596440404948
"3757",0.822333442137036
"3758",0.875810682345711
"3759",0.799152190732271
"3760",0.817581276293977
"3761",0.864611591503391
"3762",0.8291313907055
"3763",0.881853815256565
"3764",0.867444511862007
"3765",0.849504521637962
"3766",0.860302248444719
"3767",0.843805753286655
"3768",0.901022095111051
"3769",0.869797232827773
"3770",0.888877424818858
"3771",0.849492171375712
"3772",0.842396667885536
"3773",0.823670586629439
"3774",0.838216315043393
"3775",0.82418254223654
"3776",0.852761639399274
"3777",0.840937729313768
"3778",0.864310127385509
"3779",0.832689254178919
"3780",0.83345199131151
"3781",0.870326116376002
"3782",0.86071375951838
"3783",0.868911489708214
"3784",0.846805546060681
"3785",0.848919554731073
"3786",0.906751606279731
"3787",0.856876974172552
"3788",0.843475276132569
"3789",0.842308123930167
"3790",0.868899740158904
"3791",0.852821663866249
"3792",0.859936083404193
"3793",0.872787090362324
"3794",0.863341207001109
"3795",0.851488111016911
"3796",0.84664440501327
"3797",0.861843209022262
"3798",0.839422023471678
"3799",0.838280709576551
"3800",0.858486411732037
"3801",0.883774927517482
"3802",0.868954501217526
"3803",0.824454983438029
"3804",0.868370391432309
"3805",0.8441046337802
"3806",0.879098116142991
"3807",0.825081283476881
"3808",0.830230761029489
"3809",0.890924388406234
"3810",0.803321706317686
"3811",0.856722924555143
"3812",0.878103276561643
"3813",0.878250950930753
"3814",0.855987442895662
"3815",0.883396176773852
"3816",0.851423006258614
"3817",0.846630603377759
